sentence,label
"I'm a 44-year-old woman, an accountant with a family history of digestive problems. Recently, noticed changes in bowel habits, including diarrhea and constipation, prompting me to seek advice.",
"Turning 49, I'm a man, a freelancer with a family history of digestive problems. Ongoing abdominal cramps and bloating have become concerning, leading me to seek advice.",
"At 55, I'm a man, an IT professional with a history of smoking. Recently noticed ongoing abdominal cramps and bloating, prompting me to consider potential lifestyle impacts.",
I'm a 42-year-old woman with a personal history of digestive concerns. Experiencing constant fatigue and unexplained weight loss.,
"I'm a 42-year-old woman, a freelancer with a family history of digestive problems. Recently, noticed changes in bowel habits, including diarrhea and constipation, prompting me to seek advice.",
"Turning 51, I'm a man, a construction worker with a personal history of digestive issues. Experiencing constant fatigue and unexplained weight loss, it's time for me to seek guidance.",
"I'm a 46-year-old woman with Lynch syndrome. Lately, blood in the stool, both bright red and dark. Considering my genetic condition, seeking immediate medical attention to rule out colorectal cancer.",
"I'm a 42-year-old woman, a freelancer with a family history of digestive problems. Recently, noticed changes in bowel habits, including diarrhea and constipation, prompting me to seek advice.",
"At 53, I'm a man, a photographer with a history of smoking. Experiencing constant fatigue and unexplained weight loss, it's time for me to seek guidance.",
"I'm a 42-year-old woman with a family history of digestive issues. Lately, changes in bowel habits, including diarrhea and constipation, have raised some concerns.",
"At 53, I'm a man with a family history of digestive problems. Recently, changes in bowel habits, including diarrhea and constipation, have raised concerns.",
"I'm a 50-year-old woman, a flight attendant with a personal history of digestive concerns. Experiencing constant fatigue and unexplained weight loss, it's time for me to seek guidance.",
"I'm a 50-year-old woman, a flight attendant with a personal history of digestive concerns. Experiencing constant fatigue and unexplained weight loss, it's time for me to seek guidance.",
"I'm a 43-year-old woman with a family history of digestive problems. Recently, I've noticed changes in bowel habits, including diarrhea and constipation, raising some concerns.",
"At 55, I'm a man, an IT professional with a history of smoking. Recently noticed ongoing abdominal cramps and bloating, prompting me to consider potential lifestyle impacts.",
"At 54, I'm a man, a journalist with a history of smoking. Recently noticed ongoing abdominal cramps and bloating, prompting me to consider potential lifestyle impacts.",
"I'm a 48-year-old woman with a personal history of colorectal polyps. Experiencing constant fatigue and unexplained weight loss. Given my history, it's time to prioritize a thorough medical examination.",
"I'm a 43-year-old woman, a stay-at-home mom with a family history of digestive problems. Lately, changes in bowel habits, including diarrhea and constipation, have raised some concerns.",
"At 53, I'm a man with a history of smoking. Experiencing constant fatigue and unexplained weight loss, it's time for me to seek guidance.",
"Turning 50, I'm a man, a construction worker with a personal history of digestive issues. Noticing blood in the stool and ongoing abdominal pain has prompted me to consider potential causes.",
"I'm a 48-year-old woman with a sedentary lifestyle. Lately, blood in the stool, both bright red and dark. Acknowledging the impact of my habits, it's time to consult a doctor.",
"I'm a 46-year-old woman, a software developer with a sedentary lifestyle. Persistent abdominal cramps and pain have caught my attention, urging me to take action.",
"I'm a 47-year-old woman, a journalist with a sedentary lifestyle. Recently, I've noticed blood in the stool, both bright red and dark, prompting me to consider the potential impact of my habits.",
"I'm a 42-year-old woman, a freelancer with a family history of digestive problems. Recently, noticed changes in bowel habits, including diarrhea and constipation, prompting me to seek advice.",
"Turning 50, a man with a family history of digestive problems. Recently noticed abdominal cramps and bloating that won't go away.",
"At 49, I'm a man with a personal history of digestive issues. Experiencing constant fatigue and unexplained weight loss, it's time for me to seek guidance.",
"At 54, I'm a man, a chef with an erratic eating schedule. Dealing with constant fatigue and unexplained weight loss, considering a deeper look into my health.",
"I'm a 44-year-old woman with a family history of digestive problems. Recently noticed changes in bowel habits, including diarrhea and constipation.",
"I'm a 43-year-old woman, a stay-at-home mom with a family history of digestive problems. Lately, changes in bowel habits, including diarrhea and constipation, have raised some concerns.",
"Turning 50, a man with a family history of colorectal cancer. Recently noticed abdominal cramps and bloating that won't go away. Concerned about the potential connection, seeking medical advice for further investigation.",
"I'm a 47-year-old woman, an engineer with a sedentary lifestyle. Persistent abdominal cramps and pain have caught my attention, urging me to take action.",
"At 53, I'm a man, a photographer with a history of smoking. Experiencing constant fatigue and unexplained weight loss, it's time for me to seek guidance.",
"I'm a 48-year-old woman, a marketing executive with a sedentary lifestyle. Recently, abdominal cramps and bloating have become concerning, leading me to seek advice.",
"I'm a 48-year-old woman with a family history of digestive problems. Recently, persistent abdominal cramps and pain have caught my attention, urging me to take action.",
"Turning 53, a man with a personal history of colorectal cancer. Noticing blood in the stool and ongoing abdominal pain. Concerned about the potential recurrence, prioritizing a thorough medical examination.",
"Turning 53, a man with a personal history of digestive issues. Noticing blood in the stool and ongoing abdominal pain.",
"Turning 51, I'm a man, a programmer with a personal history of digestive issues. Noticing blood in the stool and ongoing abdominal pain has prompted me to consider potential causes.",
"Turning 55, with a family history of colorectal cancer. Experiencing a feeling that the bowel doesn't empty all the way during a bowel movement. Worried about the possible connection, it's time for a medical checkup.",
"Turning 52, I'm a man, a software developer with a family history of digestive problems. Recently, changes in bowel habits, including diarrhea and constipation, have raised some concerns.",
"At 54, I'm a man, a gardener with a sedentary lifestyle. Constant fatigue and unexplained weight loss have become concerns, pushing me to confront the impact of my habits.",
"At 54, a man with a history of smoking. Recently noticed ongoing abdominal cramps and bloating.",
"I'm a 44-year-old woman with a personal history of colorectal polyps. Recently noticed changes in bowel habits, including diarrhea and constipation. Given my history, it's time for a thorough medical examination.",
"I'm a 49-year-old woman with a sedentary lifestyle. Recently, abdominal cramps and bloating that won't go away. Acknowledging the impact of my habits, it's time to consult a doctor.",
"At 55, I'm a man, an IT professional with a history of smoking. Recently noticed ongoing abdominal cramps and bloating, prompting me to consider potential lifestyle impacts.",
"At 57, a man with a history of smoking. Experiencing constant fatigue and unexplained weight loss.",
"I'm a 47-year-old woman, a journalist with a sedentary lifestyle. Recently, I've noticed blood in the stool, both bright red and dark, prompting me to consider the potential impact of my habits.",
"At 54, a man with a family history of colorectal cancer. Recently noticed ongoing abdominal cramps and bloating. Concerned about the potential connection, seeking medical advice for further investigation.",
"I'm a 46-year-old woman with Lynch syndrome. Lately, changes in bowel habits, including diarrhea and constipation. Given my genetic condition, seeking immediate medical attention.",
"At 55, I'm a man, an IT professional with a history of smoking. Recently noticed ongoing abdominal cramps and bloating, prompting me to consider potential lifestyle impacts.",
"I'm a 44-year-old woman with a personal history of colorectal polyps. Recently noticed changes in bowel habits, including diarrhea and constipation. Given my history, it's time for a thorough medical examination.",
"Turning 50, I'm a man, a construction worker with a personal history of digestive issues. Noticing blood in the stool and ongoing abdominal pain has prompted me to consider potential causes.",
"I'm a 49-year-old woman with a sedentary lifestyle. Recently, abdominal cramps and bloating have become concerning, leading me to seek advice.",
"I'm a 53-year-old woman with a family history of colorectal cancer. Recently noticed a change in bowel habits, experiencing constipation and abdominal bloating. Seeking medical advice to understand these symptoms.",
"At 55, I'm a man, an accountant with a sedentary lifestyle. Recently noticed ongoing abdominal cramps and bloating, prompting me to consider potential lifestyle impacts.",
"Turning 50, I'm a man, a construction worker with a personal history of digestive issues. Noticing blood in the stool and ongoing abdominal pain has prompted me to consider potential causes.",
"I'm a 48-year-old woman, a marketing executive with a sedentary lifestyle. Recently, abdominal cramps and bloating have become concerning, leading me to seek advice.",
"I'm a 42-year-old woman, a teacher with a family history of digestive issues. Lately, changes in bowel habits, including diarrhea and constipation, have raised some concerns.",
"I'm a 45-year-old woman, a hotel receptionist with a family history of digestive issues. Recently, I've observed blood in the stool, both bright red and dark, prompting me to seek advice.",
"I'm a 46-year-old woman, a software developer with a sedentary lifestyle. Persistent abdominal cramps and pain have caught my attention, urging me to take action.",
"I'm a 43-year-old woman, a stay-at-home mom with a family history of digestive problems. Lately, changes in bowel habits, including diarrhea and constipation, have raised some concerns.",
"Turning 50, I'm a man, a construction worker with a personal history of digestive issues. Noticing blood in the stool and ongoing abdominal pain has prompted me to consider potential causes.",
"I'm a 46-year-old woman, a software developer with a sedentary lifestyle. Persistent abdominal cramps and pain have caught my attention, urging me to take action.",
"Turning 51, I'm a man, a construction worker with a personal history of digestive issues. Experiencing constant fatigue and unexplained weight loss, it's time for me to seek guidance.",
"I'm a 47-year-old woman, a teacher with a sedentary lifestyle. Persistent abdominal cramps and pain have caught my attention, urging me to take action.",
"I'm a 50-year-old woman with a personal history of digestive concerns. Experiencing constant fatigue and unexplained weight loss, it's time for me to seek guidance.",
"At 49, I'm a man, an IT professional with a personal history of digestive issues. Experiencing constant fatigue and unexplained weight loss, it's time for me to seek guidance.",
"I'm a 42-year-old woman with a family history of digestive problems. Recently, noticed changes in bowel habits, including diarrhea and constipation, prompting me to seek advice.",
"Turning 51, I'm a man, a construction worker with a personal history of digestive issues. Experiencing constant fatigue and unexplained weight loss, it's time for me to seek guidance.",
"Turning 53, a man with a personal history of digestive issues. Noticing blood in the stool and ongoing abdominal pain.",
"I'm a 46-year-old woman, a software developer with a sedentary lifestyle. Persistent abdominal cramps and pain have caught my attention, urging me to take action.",
"Turning 51, I'm a man, a construction worker with a personal history of digestive issues. Experiencing constant fatigue and unexplained weight loss, it's time for me to seek guidance.",
"Turning 52, I'm a man, a software developer with a family history of digestive problems. Recently, changes in bowel habits, including diarrhea and constipation, have raised some concerns.",
"I'm a 48-year-old woman, a marketing executive with a sedentary lifestyle. Recently, abdominal cramps and bloating have become concerning, leading me to seek advice.",
"Turning 52, I'm a man, a software developer with a family history of digestive problems. Recently, changes in bowel habits, including diarrhea and constipation, have raised some concerns.",
"Turning 52, a man with Lynch syndrome. Recently, changes in bowel habits, including diarrhea and constipation. Considering my genetic condition, seeking immediate medical attention.",
"I'm a 43-year-old woman, a stay-at-home mom with a family history of digestive problems. Recently, I've noticed changes in bowel habits, including diarrhea and constipation, raising some concerns.",
"I'm a 41-year-old woman, a photographer with a personal history of digestive concerns. Constant fatigue and unexplained weight loss are causing me to question and seek answers.",
"Turning 50, I'm a man with a personal history of digestive issues. Noticing blood in the stool and ongoing abdominal pain has prompted me to consider potential causes.",
"At 55, I'm a man, an IT professional with a history of smoking. Recently noticed ongoing abdominal cramps and bloating, prompting me to consider potential lifestyle impacts.",
"At 54, I'm a man with a history of smoking. Experiencing constant fatigue and unexplained weight loss, it's time for me to seek guidance.",
"Turning 50, I'm a man, a construction worker with a personal history of digestive issues. Noticing blood in the stool and ongoing abdominal pain has prompted me to consider potential causes.",
"I'm a 47-year-old woman with a sedentary lifestyle. Lately, abdominal cramps and pain that won't go away.",
"I'm a 44-year-old woman with a personal history of colorectal polyps. Recently noticed changes in bowel habits, including diarrhea and constipation. Given my history, it's time for a thorough medical examination.",
"I'm a 39-year-old man who has Crohn’s disease. Lately, weak and tired, with an unintended weight loss. Considering the inflammatory bowel disease, it's time to consult a doctor.",
"At 55, I'm a man, an accountant with a history of smoking. Recently noticed ongoing abdominal cramps and bloating, prompting me to consider potential lifestyle impacts.",
"I'm a 49-year-old woman with a family history of colorectal cancer. Recently, abdominal cramps and pain that won't go away. Concerned about the connection, seeking medical advice for further investigation.",
"At 54, I'm a man, a chef with an erratic eating schedule. Dealing with constant fatigue and unexplained weight loss, considering a deeper look into my health.",
"I'm a 47-year-old woman, a marketing executive with a sedentary lifestyle. Recently, I've noticed blood in the stool, both bright red and dark, prompting me to consider the potential impact of my habits.",
"I'm a 44-year-old woman, an accountant with a family history of digestive problems. Recently, noticed changes in bowel habits, including diarrhea and constipation, prompting me to seek advice.",
"I'm a 47-year-old woman, an engineer with a sedentary lifestyle. Persistent abdominal cramps and pain have caught my attention, urging me to take action.",
I'm a 48-year-old woman with a personal history of digestive concerns. Experiencing constant fatigue and unexplained weight loss.,
"I'm a 48-year-old woman, a personal trainer with a busy routine. Recently, I've noticed changes in bowel habits and persistent fatigue, raising some health-related questions.",
"I'm a 46-year-old woman with a family history of digestive problems. Lately, changes in bowel habits, including diarrhea and constipation.",
"Turning 50, I'm a man, a construction worker with a personal history of digestive issues. Noticing blood in the stool and ongoing abdominal pain has prompted me to consider potential causes.",
"Turning 52, I'm a man, a software developer with a family history of digestive problems. Recently, changes in bowel habits, including diarrhea and constipation, have raised some concerns.",
"I'm a 43-year-old woman with a family history of digestive problems. Lately, changes in bowel habits, including diarrhea and constipation, have raised some concerns.",
"I'm a 49-year-old woman, a financial analyst with a sedentary lifestyle. Recently, abdominal cramps and bloating have become concerning, leading me to seek advice.",
"At 54, I'm a man with a history of smoking. Recently noticed ongoing abdominal cramps and bloating, prompting me to consider potential lifestyle impacts.",
"I'm a 43-year-old woman with a family history of digestive problems. Recently, changes in bowel habits, including diarrhea and constipation.",
"I'm a 47-year-old woman, a journalist with a sedentary lifestyle. Recently, I've noticed blood in the stool, both bright red and dark, prompting me to consider the potential impact of my habits.",
"Turning 51, I'm a man, a construction worker with a personal history of digestive issues. Experiencing constant fatigue and unexplained weight loss, it's time for me to seek guidance.",
"I'm a 48-year-old woman, a marketing executive with a sedentary lifestyle. Recently, abdominal cramps and bloating have become concerning, leading me to seek advice.",
"I'm a 50-year-old woman, a flight attendant with a personal history of digestive concerns. Experiencing constant fatigue and unexplained weight loss, it's time for me to seek guidance.",
"I'm a 44-year-old man with a diet high in processed meats. Noticed blood in the stool, making it look dark brown. Concerned about the potential impact of my diet, seeking medical advice.",
"I'm a 48-year-old man with a low-fiber, high-fat diet. Recently, noticed a change in bowel habits, including narrowing of the stool. Seeking medical advice to rule out any serious issues.",
"At 57, a man with Lynch syndrome. Experiencing constant fatigue and unexplained weight loss. Considering my genetic condition, seeking immediate medical attention.",
"Turning 51, I'm a man with a personal history of digestive issues. Noticing blood in the stool and ongoing abdominal pain has prompted me to consider potential causes.",
﻿Shortness of breath during routine activities. Nagging cough that won't go away. Seeking answers.,0.0
"I'm a 48-year-old guy, frequent traveler. Unexpected weight loss, and now this persistent headache is bothering me.",0.0
"Former miner. Always thought the cough was just a miner's thing, but it's getting worse. I'm a 52-year-old man.",0.0
"Always out of breath, especially during workouts. Thought I was just getting older, but this cough is persistent. I'm a 51-year-old woman.",0.0
"I'm a 50-year-old man, used to work in construction. Chronic cough and breathlessness are becoming a daily struggle.",0.0
"Used to smoke, quit a few years ago. Chest pain is lingering, and I can't ignore it anymore. I'm a 34-year-old man.",0.0
"Used to smoke, quit a few years ago. This persistent cough is making me anxious. I'm a 34-year-old man, living in an area with high levels of airborne pollutants.",0.0
"I'm a 29-year-old woman, occasional smoker. Hoarseness is new, and now I'm feeling weak and exhausted.",0.0
"Losing weight without trying, and there's this persistent cough that's irritating. Non-smoker. I'm a 47-year-old woman, living in an area with high levels of industrial pollution.",0.0
"I'm a 39-year-old man, never smoked. Recently developed a cough, and now my chest feels tight.",0.0
Breathlessness out of nowhere. Unexplained weight loss and persistent fatigue. Seeking answers.,0.0
"Always thought I was healthy, but now there's this persistent cough and sudden weight loss. I'm a 31-year-old woman, living in a region with frequent dust storms.",0.0
"I'm a 48-year-old guy, frequent traveler. Persistent cough won't let up, and now I'm feeling weak and exhausted.",0.0
"I'm a 28-year-old guy, occasional smoker. Been having trouble catching my breath, and this nagging cough is keeping me up at night.",0.0
Shortness of breath has become a constant. Never connected the dots until now. I'm a 44-year-old man.,0.0
"Chest pain, breathlessness, and always feeling tired. Non-smoker. I'm a 59-year-old woman.",0.0
"Former miner. Always thought the cough was just a miner's thing, but it's getting worse. I'm a 52-year-old man.",0.0
"Used to smoke, quit a few years ago. This persistent cough is making me anxious. I'm a 34-year-old man, living in an area with high levels of airborne pollutants.",0.0
"I'm a 45-year-old man, used to work in construction. This cough just won't quit, and my chest feels heavy. Brushed it off, but it's been months.",0.0
"I'm a 47-year-old woman, worked in healthcare. Hoarseness and unexpected weight loss are my concerns now.",0.0
"I'm a 35-year-old woman, non-smoker. Shortness of breath has become my daily struggle, and this weight loss is baffling.",0.0
"Former construction worker. Chest pain and breathlessness are my new normal. I'm a 48-year-old man, living in an urban area with frequent construction activities.",0.0
"Sudden weight loss, unexplained fatigue. Coughing more than usual. Something doesn't add up.",0.0
"I'm a 55-year-old guy, city dweller. Persistent cough won't let up, and there's this bone pain that's concerning.",0.0
"Always tired, and this cough just won't go away. Used to work in a dusty environment. I'm a 38-year-old man, now residing in an area with frequent wildfires.",0.0
"Ex-smoker for years, and now there's this chronic cough. Didn't think I'd still be dealing with it. I'm a 45-year-old woman, living near a construction site.",0.0
Breathlessness during routine tasks. Nagging cough and unexpected weight loss. Seeking medical advice.,0.0
"I'm a 47-year-old woman, desk job. Losing weight without trying, and there's this nagging cough that won't quit.",0.0
"I'm a 38-year-old woman, city dweller. Unexpected weight loss, and now this persistent headache is bothering me.",0.0
"Always tired, and this cough just won't go away. Used to work in a dusty environment. I'm a 38-year-old woman.",0.0
Lingering chest pain and constant coughing. Fatigue is taking its toll. Need to get this checked.,0.0
"Ex-smoker for years, and now there's this chronic cough. Didn't think I'd still be dealing with it. I'm a 45-year-old man, living near a construction site.",0.0
"Used to smoke, quit a few years ago. Chest pain is lingering, and I can't ignore it anymore. I'm a 34-year-old woman.",0.0
Chronic cough and chest pain. Feeling tired all the time. Decided it's time to get it checked.,0.0
"I'm a 37-year-old man, non-smoker. Shortness of breath and this nagging cough are making me uneasy.",0.0
"Family history of lung cancer. Now, there's this new cough and weight loss. I'm a 55-year-old woman.",0.0
"Constant chest pain and persistent cough. Used to shrug it off, but it's time to face it.",0.0
Former miner. Chest pain and breathlessness are my new normal. I'm a 48-year-old man.,0.0
Persistent cough and chest pain. Feeling unusually tired. Wondering if it's more than just a bug.,0.0
"Breathlessness out of nowhere. This constant fatigue is affecting my daily life. I'm a 56-year-old man, residing in a city with high traffic-related air pollution.",0.0
"I'm a 52-year-old man, recently moved to a dusty area. Shortness of breath is new, and there's this persistent headache that's becoming unbearable.",0.0
"I'm a 33-year-old woman, frequent traveler. New cough, losing weight without trying, and there's this pain in my back.",0.0
"Losing weight without trying, and there's this persistent cough that's irritating. Non-smoker. I'm a 47-year-old woman.",0.0
"I'm a 48-year-old man, worked in construction. Nagging cough won't let up, and there's this chest pain that's been bothering me.",0.0
"Always thought I was healthy, but now there's this persistent cough and sudden weight loss. I'm a 31-year-old woman, living in a region with frequent dust storms.",0.0
"Chest pain, breathlessness, and always feeling tired. Non-smoker. I'm a 59-year-old woman.",0.0
"I'm a 52-year-old man, former factory worker. Constant cough, and I can't shake this feeling of breathlessness.",0.0
"I'm a 53-year-old woman, non-smoker. Sudden weight loss, and I'm always out of breath. Thought it was just aging, but now I'm not so sure.",0.0
Unexpected weight loss and persistent fatigue. Coughing up phlegm with blood. Concerned about health.,0.0
"Ex-smoker, occasional wheezing, and constant cough. Didn't think quitting would come with this.",0.0
"I'm a 36-year-old woman, never smoked. Found myself wheezing and coughing a lot lately, and there's this sharp pain in my chest that won't let up.",0.0
"Non-smoker, never expected this persistent cough and breathlessness. I'm a 42-year-old woman, residing in a city with elevated air pollution levels.",0.0
"Breathlessness out of nowhere. This constant fatigue is affecting my daily life. I'm a 56-year-old man, residing in a city with high traffic-related air pollution.",0.0
"Used to smoke socially, and now there's this nagging cough. I'm a 29-year-old guy.",0.0
"I'm a 38-year-old man, used to work around a lot of dust. Chest pain has become a constant companion, and I'm coughing more than I ever have.",0.0
"No history of smoking, but suddenly there's this nagging cough. Feeling exhausted all the time. I'm a 37-year-old woman.",0.0
"Used to smoke, quit a year ago. Weight loss and fatigue are my new companions. I'm a 40-year-old woman.",0.0
"Family history of lung cancer. Figured I'd be an exception, but now there's this new cough and weight loss. I'm a 55-year-old woman.",0.0
"Used to smoke, quit a year ago. Weight loss and fatigue are my new companions. I'm a 40-year-old woman.",0.0
Shortness of breath during routine activities. Nagging cough that won't go away. Seeking answers.,0.0
Breathlessness out of nowhere. This constant fatigue is affecting my daily life. I'm a 56-year-old woman.,0.0
"Ex-smoker for years, and now there's this chronic cough. Didn't think I'd still be dealing with it. I'm a 45-year-old man, living near a construction site.",0.0
"Family history of cancer. Always thought it wouldn't happen to me, but now there's this new cough. I'm a 49-year-old man.",0.0
"I'm a 29-year-old woman. Losing weight without trying, and this constant cough is wearing me down. Something's up, and I can't quite put my finger on it.",0.0
"Shortness of breath has become a constant. Never connected the dots until now. I'm a 44-year-old man, living in a city with persistent smog.",0.0
"Non-smoker, never expected this persistent cough and breathlessness. I'm a 42-year-old woman, residing in a city with elevated air pollution levels.",0.0
"Used to smoke, quit a few years ago. Chest pain is lingering, and I can't ignore it anymore. I'm a 34-year-old woman.",0.0
"Always tired, and this cough just won't go away. Used to work in a dusty environment. I'm a 38-year-old man, now residing in an area with frequent wildfires.",0.0
"Losing weight, feeling tired, and always out of breath. Used to smoke socially, now wondering if it caught up with me. I'm a 43-year-old man.",0.0
"Always tired, and this cough just won't go away. Used to work in a dusty environment. I'm a 41-year-old man.",0.0
Occasional smoker. Shortness of breath and this nagging cough are making me rethink my choices. I'm a 33-year-old man.,0.0
"Former smoker for 15 years. Coughing, shortness of breath, and now I'm losing weight. Never thought it could be this. I'm a 37-year-old woman.",0.0
"Breathlessness out of nowhere. This constant fatigue is affecting my daily life. I'm a 56-year-old man, residing in a city with high traffic-related air pollution.",0.0
"Non-smoker, never expected this persistent cough and breathlessness. I'm a 42-year-old woman, residing in a city with elevated air pollution levels.",0.0
"I'm a 29-year-old guy, occasional smoker. Been having trouble catching my breath, and this nagging cough is keeping me up at night.",0.0
Unexpected weight loss and constant fatigue. Coughing up blood. Time to consult a doctor.,0.0
"Non-smoker, never expected this persistent cough and breathlessness. I'm a 42-year-old man.",0.0
"I'm a 45-year-old man, frequent traveler. Persistent cough won't let up, and now I'm feeling weak and exhausted.",0.0
"Losing weight, feeling tired, and always out of breath. Used to smoke socially, now wondering if it caught up with me. I'm a 43-year-old man.",0.0
Shortness of breath and nagging cough. Unexpected weight loss. Need to figure this out.,0.0
Unexplained weight loss and persistent fatigue. Suddenly feeling out of breath. Something's off.,0.0
"I'm a 53-year-old man, ex-smoker. Coughing up blood, even a small amount, and there's this bone pain that's concerning.",0.0
"I'm a 41-year-old woman, always considered myself healthy. Losing weight without trying, and there's this chest pain that's worrying.",0.0
"Former smoker for 15 years. Coughing, shortness of breath, and now I'm losing weight. Never thought it could be this. I'm a 37-year-old woman.",0.0
Shortness of breath and nagging cough. Unexpected weight loss. Need to figure this out.,0.0
"Ex-smoker, occasional wheezing, and constant cough. Didn't think it would lead to this.",0.0
Occasional smoker. Shortness of breath and this nagging cough are making me rethink my choices. I'm a 33-year-old man.,0.0
"I'm a 33-year-old guy, former smoker. Lately, I've been coughing up blood, and my chest feels tight. Never thought my past habits would catch up like this.",0.0
Persistent cough and chest pain. Losing appetite and feeling exhausted. Something's not right.,0.0
"Chest pain, breathlessness, and always feeling tired. Non-smoker. I'm a 59-year-old woman, living in an area with constant exposure to secondhand smoke.",0.0
"Losing weight without trying, and there's this persistent cough that's irritating. Non-smoker. I'm a 47-year-old woman.",0.0
"Ex-smoker, occasional wheezing, and sudden weight loss. Didn't think it could be serious.",0.0
"I'm a 42-year-old guy. Lately, this cough won't leave me alone, and there's this annoying chest pain. Just started a job in the city, maybe that's the culprit, but who knows.",0.0
"Always tired, and this cough just won't go away. Used to work in a dusty environment. I'm a 38-year-old woman.",0.0
Breathlessness out of nowhere. Unexplained weight loss and persistent fatigue. Seeking answers.,0.0
"Nagging cough and chest pain. Always tired, and the weight seems to be dropping. Not feeling right.",0.0
"I'm a 38-year-old woman, never thought much about my health. Chest pain and unexpected weight loss are now on my radar.",0.0
"I'm a 55-year-old man, worked in construction. Shortness of breath is new, and there's this nagging cough that won't quit.",0.0
"I'm a 56-year-old woman, never smoked. Found myself losing weight without trying, and this cough just won't go away. Worried it might be something serious.",0.0
"I'm a 36-year-old woman, never smoked. Found myself wheezing and coughing a lot lately, and there's this sharp pain in my chest that won't let up.",0.0
"I'm a 37-year-old guy, occasional smoker. Suddenly lost weight, and now this persistent cough won't give me a break.",0.0
"I'm a 29-year-old woman, never smoked. Chest pain and persistent cough are new, and I'm feeling weaker every day.",0.0
"I'm a 39-year-old woman, had repeated respiratory infections. Now, this cough won't go away, and I'm feeling more tired than ever.",0.0
"Used to smoke, quit a few years ago. This persistent cough is making me anxious. I'm a 34-year-old woman, living in an area with high levels of airborne pollutants.",0.0
"I'm a 52-year-old guy, desk job. Shortness of breath is new, and there's this persistent headache that's becoming unbearable.",0.0
"I'm a 52-year-old woman, never touched a cigarette. Suddenly lost my appetite, and I'm dropping pounds without trying. Coughing more than usual too.",0.0
"Family history of cancer. Always thought it wouldn't happen to me, but now there's this new cough. I'm a 49-year-old man.",0.0
"I'm a 50-year-old man, desk job. Shortness of breath is concerning, and now I'm feeling weak and exhausted.",0.0
"Sudden weight loss, feeling exhausted. Never thought it could be related to this persistent cough. I'm a 41-year-old man.",0.0
"I'm a 39-year-old man, never smoked. Recently developed a cough, and now my chest feels tight. Can't figure out what's going on.",0.0
"Always tired, and this cough just won't go away. Used to work in a dusty environment. I'm a 41-year-old man.",0.0
"Coughing up blood and feeling tired all the time. Ignored it, but now it's too obvious.",0.0
"Always out of breath, especially during workouts. Thought I was just getting older, but this cough is persistent. I'm a 51-year-old woman.",0.0
"I'm a 56-year-old woman, always thought I was healthy. Now, there's this cough, and I'm feeling weak and exhausted.",0.0
"I'm a 44-year-old man, desk job. Unexplained weight loss, and this chest pain is making me uneasy.",0.0
"I'm a 29-year-old woman, smoked for a few years. Chest pain and this lingering cough are making me uneasy. Ignored it for too long.",0.0
"Non-smoker, but this new cough and chest pain are making me anxious. I'm a 36-year-old man.",0.0
"No history of smoking, but suddenly there's this nagging cough. Feeling exhausted all the time. I'm a 37-year-old woman.",0.0
Occasional smoker. Shortness of breath and this nagging cough are making me rethink my choices. I'm a 33-year-old man.,0.0
"I'm a 50-year-old man, desk job. Shortness of breath is concerning, and there's this persistent headache that's bothering me.",0.0
"I'm a 47-year-old guy, city dweller. Unexpected weight loss, and now this persistent headache is bothering me.",0.0
"Former miner. Always thought the cough was just a miner's thing, but it's getting worse. I'm a 52-year-old man, living in a region with a history of mining activities.",0.0
"Ex-smoker for years, and now there's this chronic cough. Didn't think I'd still be dealing with it. I'm a 45-year-old man, living near a construction site.",0.0
"I'm a 57-year-old woman, never smoked. Found myself wheezing and coughing a lot lately, and there's this sharp pain in my chest that won't let up.",0.0
"I'm a 46-year-old woman, non-smoker. This new cough is accompanied by a strange ache in my chest. Can't ignore it any longer.",0.0
Breathlessness during routine tasks. Nagging cough and unexpected weight loss. Seeking medical advice.,0.0
"Coughing up blood and feeling tired all the time. Ignored it, but now it's too obvious.",0.0
"Occasional smoker. Shortness of breath and this nagging cough are making me rethink my choices. I'm a 33-year-old man, living in a region with poor air quality.",0.0
Shortness of breath during everyday tasks. No smoking history. Concerns are rising.,0.0
"Coughing up blood and feeling tired all the time. Ignored it, but now it's too obvious.",0.0
"Always tired, and this cough just won't go away. Used to work in a dusty environment. I'm a 41-year-old man.",0.0
"Unexplained weight loss and breathlessness. Thought it was stress, but it's not letting up.",0.0
"Always thought I was healthy, but now there's this persistent cough and sudden weight loss. I'm a 31-year-old man.",0.0
Chronic cough and chest pain. Feeling tired all the time. Decided it's time to get it checked.,0.0
"I'm a 36-year-old woman, worked in a factory. Losing weight without trying, and there's this nagging cough that won't quit.",0.0
Former construction worker. Chest pain and breathlessness are my new normal. I'm a 48-year-old man.,0.0
"Occasional smoker. Shortness of breath and this nagging cough are making me rethink my choices. I'm a 33-year-old woman, living in a region with poor air quality.",0.0
"Breathlessness out of nowhere. This constant fatigue is affecting my daily life. I'm a 56-year-old woman, residing in a city with high traffic-related air pollution.",0.0
"I'm a 34-year-old man, recently moved to a dusty area. Losing weight without trying, and there's this bone pain that's bothering me.",0.0
"Occasional smoker. Shortness of breath and this nagging cough are making me rethink my choices. I'm a 33-year-old woman, living in a region with poor air quality.",0.0
"I'm a 41-year-old guy, occasional smoker. Unexplained weight loss, and now this cough is becoming a daily annoyance.",0.0
